scenario,entity,year,month,source_id,journal_id,payroll_batch_id,segment,payroll_detail_id,census_employee_id,planned_position_pool_id,census_role,census_fte,modeled_role_capacity_fte,employer_cost_usd,allocated_settlement_usd,evidence_role,fact_state,record_origin,available_at
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-073,EMP-073,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-074,EMP-074,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-075,EMP-075,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-076,EMP-076,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-077,EMP-077,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-078,EMP-078,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-079,EMP-079,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-080,EMP-080,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-081,EMP-081,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-082,EMP-082,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-083,EMP-083,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-084,EMP-084,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-085,EMP-085,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-086,EMP-086,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-087,EMP-087,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-088,EMP-088,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-089,EMP-089,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-090,EMP-090,,Terminal employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-091,EMP-091,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-092,EMP-092,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-093,EMP-093,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-094,EMP-094,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-095,EMP-095,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-096,EMP-096,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TERMINALS,base-ARU_GROUP-2027-000038,WAGE-base-base-ARU_GROUP-2027-000038,TERMINALS,WAGE-base-base-ARU_GROUP-2027-000038-EMP-097,EMP-097,,Terminal employee,1,1,7125,7125,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-013,EMP-013,,Trucking Manager,1,1,14367,14367,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-098,EMP-098,,Qualified regional industrial driver,1,1,7816,7816,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-099,EMP-099,,Qualified regional industrial driver,1,1,7816,7816,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-100,EMP-100,,Qualified regional industrial driver,1,1,7816,7816,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-101,EMP-101,,Qualified regional industrial driver,1,1,7816,7816,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-102,EMP-102,,Qualified regional industrial driver,1,1,7816,7816,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-103,EMP-103,,Qualified regional industrial driver,1,1,7816,7816,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-104,EMP-104,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-105,EMP-105,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-106,EMP-106,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-107,EMP-107,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-108,EMP-108,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-109,EMP-109,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-110,EMP-110,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-111,EMP-111,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-112,EMP-112,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-113,EMP-113,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-114,EMP-114,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-115,EMP-115,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-116,EMP-116,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-117,EMP-117,,Qualified regional industrial driver,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-118,EMP-118,,Truck dispatcher,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-119,EMP-119,,Truck fleet mechanic,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-TRUCKING,base-ARU_GROUP-2027-000045,WAGE-base-base-ARU_GROUP-2027-000045,TRUCKING,WAGE-base-base-ARU_GROUP-2027-000045-EMP-120,EMP-120,,Truck fleet mechanic,1,1,7815,7815,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-WAREHOUSE,base-ARU_GROUP-2027-000052,WAGE-base-base-ARU_GROUP-2027-000052,WAREHOUSE,WAGE-base-base-ARU_GROUP-2027-000052-EMP-014,EMP-014,,Warehouse Manager,1,1,13792,13792,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-WAREHOUSE,base-ARU_GROUP-2027-000052,WAGE-base-base-ARU_GROUP-2027-000052,WAREHOUSE,WAGE-base-base-ARU_GROUP-2027-000052-EMP-121,EMP-121,,Warehouse employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-WAREHOUSE,base-ARU_GROUP-2027-000052,WAGE-base-base-ARU_GROUP-2027-000052,WAREHOUSE,WAGE-base-base-ARU_GROUP-2027-000052-EMP-122,EMP-122,,Warehouse employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-WAREHOUSE,base-ARU_GROUP-2027-000052,WAGE-base-base-ARU_GROUP-2027-000052,WAREHOUSE,WAGE-base-base-ARU_GROUP-2027-000052-EMP-123,EMP-123,,Warehouse employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-WAREHOUSE,base-ARU_GROUP-2027-000052,WAGE-base-base-ARU_GROUP-2027-000052,WAREHOUSE,WAGE-base-base-ARU_GROUP-2027-000052-EMP-124,EMP-124,,Warehouse employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-WAREHOUSE,base-ARU_GROUP-2027-000052,WAGE-base-base-ARU_GROUP-2027-000052,WAREHOUSE,WAGE-base-base-ARU_GROUP-2027-000052-EMP-125,EMP-125,,Warehouse employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-WAREHOUSE,base-ARU_GROUP-2027-000052,WAGE-base-base-ARU_GROUP-2027-000052,WAREHOUSE,WAGE-base-base-ARU_GROUP-2027-000052-EMP-126,EMP-126,,Warehouse employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-WAREHOUSE,base-ARU_GROUP-2027-000052,WAGE-base-base-ARU_GROUP-2027-000052,WAREHOUSE,WAGE-base-base-ARU_GROUP-2027-000052-EMP-127,EMP-127,,Warehouse employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
base,ARU_GROUP,2027,1,PAYROLL-base-202701-WAREHOUSE,base-ARU_GROUP-2027-000052,WAGE-base-base-ARU_GROUP-2027-000052,WAREHOUSE,WAGE-base-base-ARU_GROUP-2027-000052-EMP-128,EMP-128,,Warehouse employee,1,1,7126,7126,MODELED_CENSUS_ROLE_ALLOCATION_NOT_INDIVIDUAL_PAYSLIP,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00
