annual_loaded_usd,assignments,authorized,delivery_role,fact_state,home_group,home_unit,occupied,paid_fte,person_id,position_id
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-220
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-221
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-222
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-223
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-224
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-225
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-226
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-227
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-228
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-229
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-230
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-231
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-232
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-233
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-234
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-235
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-236
145000,"{""corporate"":""1""}",True,True,CONDITIONAL_OCCUPANCY_NOT_2026_ACTUAL,j2,corporate,False,0,,SYN-J2-237
