account,account_type,available_at,created_on,entity,fact_state,month,period_role,record_origin,scenario,signed_usd,view_type,year
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,3354960.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-52043000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,100000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_INVENTORY,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39830.0001,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,6162916.6573,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_PPE,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,560000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_PROCESSING,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,18500.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,38500.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-4705000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
BIZ_SUPPORT,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,113000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
CORE_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-112961.1937,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
CORE_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,112961.1937,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
CORE_INTEREST,expense,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,191208.3333,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,115604800.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
LEG_1500,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,9497024.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
LEG_1590,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-8283.7333,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
LEG_1600,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,30000000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
LEG_2500,liability,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-35200000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
LEG_2510,liability,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2666.6668,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
LEG_3000,equity,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-38800000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_AR,asset,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,83333.3333,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_REV,revenue,2026-09-09T00:00:00Z,2026-09-09,SHI,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-83333.3333,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,SHIH,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-115604800.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,SHIH,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,900000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_ARU,asset,2026-09-09T00:00:00Z,2026-09-09,SHIH,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,56004880.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_PS,asset,2026-09-09T00:00:00Z,2026-09-09,SHIH,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,58699920.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1662106.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2965530.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-15150.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1180,intercompany,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,10847158.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1214138.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,504700.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,27952425.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1465488.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1500,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1000000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1590,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-230047.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1600,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,14762500.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1700,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,230968.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1800,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,137500.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2000,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-956206.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-550000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2250,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-252778.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2400,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-21000000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2600,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-769954.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-56004880.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-3617621.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-3918068.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-48736.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5000,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1262170.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1965332.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,37617.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,295147.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5400,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,238622.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5501,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,36111.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5700,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,6904.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,23710000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-100000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,ARU,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,100000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,712331.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1741661.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,54359.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1180,intercompany,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-10847158.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1200,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,653767.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1300,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,216300.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1400,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,34164075.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1490,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1791152.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1500,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1500000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1590,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-345070.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1800,asset,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,450000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2000,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-637470.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2200,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1200000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2300,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-600000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
2600,liability,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1154931.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-23710000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,526394.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4000,revenue,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2358196.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-24990.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5000,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1032308.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1222023.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5200,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,12948.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,360736.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5400,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,20750.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5700,expense,2026-09-09T00:00:00Z,2026-09-09,BST,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1315.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-39209.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39209.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,315306567.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,331225.6429,CONSOLIDATION_ELIMINATION_BOOK,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-331225.6429,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_ARU,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-56004880.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-23710000.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_PS,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-59562269.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-59562269.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-116467149.0000,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,166666.6666,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_AR,asset,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-166666.6666,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-166666.6666,CONSOLIDATION_ELIMINATION_BOOK,2027
SHARED_REV,revenue,2026-09-09T00:00:00Z,2026-09-09,ELIM,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,166666.6666,CONSOLIDATION_ELIMINATION_BOOK,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-59562269.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-257499.6429,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
5100,expense,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,257499.6429,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,59562269.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-66666.6666,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,PS,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,66666.6666,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2000000.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
1100,asset,2026-09-09T00:00:00Z,2026-09-09,RWH,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,4453378.0000,ALLOCATED_LEGAL_MANAGEMENT_BOOK,2027
