account,account_type,available_at,created_on,fact_state,month,period_role,record_origin,scenario,signed_usd,unit,view_type,year
5200,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,23866.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5300,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,327155.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5400,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,137130.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5501,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,18055.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5700,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8219.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,23710000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-50000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,50000.0000,american-resource-utility,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,15812265.5285,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-243343715.2574,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,28110950.4001,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-113000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,2834999.9956,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_SUPPORT,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,113000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
CORE_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-112961.1937,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
CORE_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,112961.1937,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
CORE_INTEREST,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,191208.3333,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_ARU,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,56004880.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_PS,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,58699920.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,115604800.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-689938.5000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1500,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,9497024.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1590,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-8283.7333,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1600,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,30000000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2000,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,497024.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,791531.9000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2500,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-35200000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2510,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-2666.6668,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-38800000.0000,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,83333.3333,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_REV,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-83333.3333,corporate,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1150,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-34517.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
2150,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,34517.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3000,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,312719520.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
4100,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,163266.8214,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
5150,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-163266.8214,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_ARU,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-56004880.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_BST,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-23710000.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_PS,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-58699920.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_RWH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-58699920.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
INV_SHIH,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-115604800.0000,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,83333.3333,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-83333.3333,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_EXP,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-83333.3333,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
SHARED_REV,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,83333.3333,eliminations,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,38866054.9773,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,10123078.3667,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1725540.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-97200.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,3027000.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1725540.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-46650000.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,194400.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,3866666.6560,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-9330000.0000,foundry-field,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1048500.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,248512.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-4000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-38500.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,4000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,590000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PPE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,420000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,77000.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-248512.0000,willow,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-342820.4976,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,18532.5000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-15360.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-14550.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,768000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,15360.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-950000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8800.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1049999.9976,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_RESEARCH,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,8550.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-298000.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-248512.0000,atlas-meridian,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
1000,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1372080.0012,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
3100,equity,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,64528.4000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ACCUM,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-5333.3333,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_ALLOWANCE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-1995.2064,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-31059.8000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,99760.3200,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_COGS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39830.0001,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_CREDIT_LOSS,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,1995.2064,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DDA,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,5333.3333,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,3979.8000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_HOST_AP,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-19952.0640,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_HOST_SHARE,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,19952.0640,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_INVENTORY,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,39830.0001,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,312500.0010,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PPE,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,970000.0000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_PROCESSING,expense,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,37000.0000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-99760.3200,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_1100,asset,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,229979.5000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
LEG_2100,liability,2026-09-09T00:00:00Z,2026-09-09,CONDITIONAL_FORECAST,2,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,-294507.9000,project-cradle,OPERATING_SEGMENT_WITH_EXPLICIT_REPORTING_CLEARING,2027
