account,account_type,available_at,cash_flow,created_on,credit_usd,debit_usd,description,effective_period_end,entity,fact_state,journal_id,line_no,month,period_role,record_origin,scenario,segment,signed_usd,source_id,source_type,unit,year
CORE_INTEREST,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,191208.3333,Conditional parent debt-rate assumption,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000406,1615,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,191208.3333,CORE-INTEREST,DERIVED_PLANNING,corporate,2027
1000,asset,2026-09-09T00:00:00Z,OPERATING,2026-09-09,191208.3333,0.0000,Conditional parent debt-rate assumption,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000406,1616,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-191208.3333,CORE-INTEREST,DERIVED_PLANNING,corporate,2027
LEG_2500,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,100000.0000,Conditional parent debt amortization,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000407,1617,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,100000.0000,CORE-PRINCIPAL,DERIVED_PLANNING,corporate,2027
1000,asset,2026-09-09T00:00:00Z,FINANCING,2026-09-09,100000.0000,0.0000,Conditional parent debt amortization,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000407,1618,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-100000.0000,CORE-PRINCIPAL,DERIVED_PLANNING,corporate,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1933333.3280,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000408,1619,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1933333.3280,base-01-PAYROLL_REQUEST-foundry-field,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
1000,asset,2026-09-09T00:00:00Z,OPERATING,2026-09-09,1933333.3280,0.0000,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000408,1620,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1933333.3280,base-01-PAYROLL_REQUEST-foundry-field,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,524999.9988,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000409,1621,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,524999.9988,base-01-PAYROLL_REQUEST-atlas-meridian,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
1000,asset,2026-09-09T00:00:00Z,OPERATING,2026-09-09,524999.9988,0.0000,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000409,1622,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ATLAS,-524999.9988,base-01-PAYROLL_REQUEST-atlas-meridian,BUSINESS_DRIVEN_FORECAST,atlas-meridian,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,418333.3344,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000410,1623,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,418333.3344,base-01-PAYROLL_REQUEST-advisory,BUSINESS_DRIVEN_FORECAST,advisory,2027
1000,asset,2026-09-09T00:00:00Z,OPERATING,2026-09-09,418333.3344,0.0000,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000410,1624,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,ADVISORY,-418333.3344,base-01-PAYROLL_REQUEST-advisory,BUSINESS_DRIVEN_FORECAST,advisory,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,295000.0000,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000411,1625,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,295000.0000,base-01-PAYROLL_REQUEST-willow,BUSINESS_DRIVEN_FORECAST,willow,2027
1000,asset,2026-09-09T00:00:00Z,OPERATING,2026-09-09,295000.0000,0.0000,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000411,1626,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,WILLOW,-295000.0000,base-01-PAYROLL_REQUEST-willow,BUSINESS_DRIVEN_FORECAST,willow,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,187500.0006,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000412,1627,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,187500.0006,base-01-PAYROLL_REQUEST-project-cradle,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
1000,asset,2026-09-09T00:00:00Z,OPERATING,2026-09-09,187500.0006,0.0000,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000412,1628,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CRADLE,-187500.0006,base-01-PAYROLL_REQUEST-project-cradle,BUSINESS_DRIVEN_FORECAST,project-cradle,2027
BIZ_PAYROLL,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,2834999.9956,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000413,1629,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,2834999.9956,base-01-PAYROLL_REQUEST-corporate,BUSINESS_DRIVEN_FORECAST,corporate,2027
1000,asset,2026-09-09T00:00:00Z,OPERATING,2026-09-09,2834999.9956,0.0000,Effective-dated occupied-position payroll; conditional treasury settlement,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000413,1630,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-2834999.9956,base-01-PAYROLL_REQUEST-corporate,BUSINESS_DRIVEN_FORECAST,corporate,2027
BIZ_SUPPORT,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,113000.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000414,1631,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,113000.0000,base-01-COST-ESS-FACILITY-VENDORS,BUSINESS_DRIVEN_FORECAST,corporate,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,113000.0000,0.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000414,1632,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,CORPORATE,-113000.0000,base-01-COST-ESS-FACILITY-VENDORS,BUSINESS_DRIVEN_FORECAST,corporate,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1380000.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000415,1633,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1380000.0000,base-01-INVOICE-INV-base-FF-001-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1380000.0000,0.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000415,1634,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1380000.0000,base-01-INVOICE-INV-base-FF-001-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,115000.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000416,1635,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,115000.0000,base-01-SUBSCRIPTION_SERVICE-FF-001,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,115000.0000,0.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000416,1636,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-115000.0000,base-01-SUBSCRIPTION_SERVICE-FF-001,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,2400.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000417,1637,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,2400.0000,base-01-COST-HOSTING-FF-001,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2400.0000,0.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000417,1638,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-2400.0000,base-01-COST-HOSTING-FF-001,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1560000.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000418,1639,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1560000.0000,base-01-INVOICE-INV-base-FF-002-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1560000.0000,0.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000418,1640,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1560000.0000,base-01-INVOICE-INV-base-FF-002-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,130000.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000419,1641,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,130000.0000,base-01-SUBSCRIPTION_SERVICE-FF-002,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,130000.0000,0.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000419,1642,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-130000.0000,base-01-SUBSCRIPTION_SERVICE-FF-002,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3000.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000420,1643,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3000.0000,base-01-COST-HOSTING-FF-002,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3000.0000,0.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000420,1644,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3000.0000,base-01-COST-HOSTING-FF-002,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1740000.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000421,1645,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1740000.0000,base-01-INVOICE-INV-base-FF-003-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1740000.0000,0.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000421,1646,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1740000.0000,base-01-INVOICE-INV-base-FF-003-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,145000.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000422,1647,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,145000.0000,base-01-SUBSCRIPTION_SERVICE-FF-003,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,145000.0000,0.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000422,1648,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-145000.0000,base-01-SUBSCRIPTION_SERVICE-FF-003,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3600.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000423,1649,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3600.0000,base-01-COST-HOSTING-FF-003,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3600.0000,0.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000423,1650,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3600.0000,base-01-COST-HOSTING-FF-003,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1920000.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000424,1651,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1920000.0000,base-01-INVOICE-INV-base-FF-004-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1920000.0000,0.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000424,1652,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1920000.0000,base-01-INVOICE-INV-base-FF-004-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,160000.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000425,1653,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,160000.0000,base-01-SUBSCRIPTION_SERVICE-FF-004,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,160000.0000,0.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000425,1654,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-160000.0000,base-01-SUBSCRIPTION_SERVICE-FF-004,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1800.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000426,1655,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1800.0000,base-01-COST-HOSTING-FF-004,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1800.0000,0.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000426,1656,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1800.0000,base-01-COST-HOSTING-FF-004,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1200000.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000427,1657,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1200000.0000,base-01-INVOICE-INV-base-FF-005-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1200000.0000,0.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000427,1658,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1200000.0000,base-01-INVOICE-INV-base-FF-005-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,100000.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000428,1659,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,100000.0000,base-01-SUBSCRIPTION_SERVICE-FF-005,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,100000.0000,0.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000428,1660,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-100000.0000,base-01-SUBSCRIPTION_SERVICE-FF-005,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,2400.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000429,1661,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,2400.0000,base-01-COST-HOSTING-FF-005,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,2400.0000,0.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000429,1662,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-2400.0000,base-01-COST-HOSTING-FF-005,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1380000.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000430,1663,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1380000.0000,base-01-INVOICE-INV-base-FF-006-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1380000.0000,0.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000430,1664,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1380000.0000,base-01-INVOICE-INV-base-FF-006-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,115000.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000431,1665,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,115000.0000,base-01-SUBSCRIPTION_SERVICE-FF-006,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,115000.0000,0.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000431,1666,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-115000.0000,base-01-SUBSCRIPTION_SERVICE-FF-006,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3000.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000432,1667,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3000.0000,base-01-COST-HOSTING-FF-006,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3000.0000,0.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000432,1668,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3000.0000,base-01-COST-HOSTING-FF-006,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1560000.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000433,1669,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1560000.0000,base-01-INVOICE-INV-base-FF-007-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,1560000.0000,0.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000433,1670,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-1560000.0000,base-01-INVOICE-INV-base-FF-007-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DEFERRED,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,130000.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000434,1671,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,130000.0000,base-01-SUBSCRIPTION_SERVICE-FF-007,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_REVENUE,revenue,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,130000.0000,0.0000,Monthly service under effective contract version,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000434,1672,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-130000.0000,base-01-SUBSCRIPTION_SERVICE-FF-007,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_DELIVERY,expense,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,3600.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000435,1673,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,3600.0000,base-01-COST-HOSTING-FF-007,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AP,liability,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,3600.0000,0.0000,Source-driven vendor cost,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000435,1674,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,-3600.0000,base-01-COST-HOSTING-FF-007,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
BIZ_AR,asset,2026-09-09T00:00:00Z,NONCASH_OR_OPENING,2026-09-09,0.0000,1740000.0000,Annual subscription billing,2027-01-31,SHI,CONDITIONAL_FORECAST,ENT-base-0000436,1675,1,MANAGEMENT_FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,base,FOUNDRY_FIELD,1740000.0000,base-01-INVOICE-INV-base-FF-008-TERM-0,BUSINESS_DRIVEN_FORECAST,foundry-field,2027
