object_id,canonical_name,object_type,entity_id,place,granularity,census_status,canon_status,fictionality,source_id,source_path,source_commit,source_locator,exact_source_wording,relevant_date,date_precision,conflict_id,next_action,notes,decision_id
SH-FAC-RW-011,Red Wash Mine Rescue / Emergency,SOURCE_IMAGE_FACILITY,SH-ENT-007,"Red Wash site, Wyoming",UNLOCATED_WITHIN_SITE,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-7B82D38FA142,assets/brand/maps/red_wash__site_overview.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,site key / visible label: Mine Rescue / Emergency,Mine Rescue / Emergency,,UNKNOWN,,Implement detailed site geometry at the locked Sweetwater anchor; the location decision is resolved.,"Label observed directly in approved source image. No pixel georeferencing, geographic position or rail custody inferred. Original imagery is conceptual and superseded for county, coordinates and rail access.",GEO-D008
SH-FAC-RW-012,Red Wash Fuel & Explosives Storage,SOURCE_IMAGE_FACILITY,SH-ENT-007,"Red Wash site, Wyoming",UNLOCATED_WITHIN_SITE,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-7B82D38FA142,assets/brand/maps/red_wash__site_overview.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,site key / visible label: Fuel & Explosives Storage,Fuel & Explosives Storage,,UNKNOWN,,Implement detailed site geometry at the locked Sweetwater anchor; the location decision is resolved.,"Label observed directly in approved source image. No pixel georeferencing, geographic position or rail custody inferred. Original imagery is conceptual and superseded for county, coordinates and rail access.",GEO-D008
SH-FAC-RW-013,Red Wash Water Management,SOURCE_IMAGE_FACILITY,SH-ENT-007,"Red Wash site, Wyoming",UNLOCATED_WITHIN_SITE,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-7B82D38FA142,assets/brand/maps/red_wash__site_overview.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,site key / visible label: Water Management,Water Management,,UNKNOWN,,Implement detailed site geometry at the locked Sweetwater anchor; the location decision is resolved.,"Label observed directly in approved source image. No pixel georeferencing, geographic position or rail custody inferred. Original imagery is conceptual and superseded for county, coordinates and rail access.",GEO-D008
SH-FAC-RW-L1,Red Wash underground level 1,CONCEPTUAL_UNDERGROUND_LEVEL,SH-ENT-007,"Red Wash underground, Wyoming",RELATIVE_DEPTH_ONLY,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-4BCEA6C47614,assets/brand/maps/red_wash__underground_plan.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,underground level 1,LEVEL 1 (-500 feet),,UNKNOWN,,Implement detailed site geometry at the locked Sweetwater anchor; the location decision is resolved.,"Transcribed label; apostrophe depth notation expanded to feet. Original imagery is conceptual and superseded for county, coordinates and rail access.",GEO-D008
SH-FAC-RW-L2,Red Wash underground level 2,CONCEPTUAL_UNDERGROUND_LEVEL,SH-ENT-007,"Red Wash underground, Wyoming",RELATIVE_DEPTH_ONLY,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-4BCEA6C47614,assets/brand/maps/red_wash__underground_plan.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,underground level 2,"LEVEL 2 (-1,000 feet)",,UNKNOWN,,Implement detailed site geometry at the locked Sweetwater anchor; the location decision is resolved.,"Transcribed label; apostrophe depth notation expanded to feet. Original imagery is conceptual and superseded for county, coordinates and rail access.",GEO-D008
SH-FAC-RW-L3,Red Wash underground level 3,CONCEPTUAL_UNDERGROUND_LEVEL,SH-ENT-007,"Red Wash underground, Wyoming",RELATIVE_DEPTH_ONLY,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-4BCEA6C47614,assets/brand/maps/red_wash__underground_plan.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,underground level 3,"LEVEL 3 (-1,500 feet)",,UNKNOWN,,Implement detailed site geometry at the locked Sweetwater anchor; the location decision is resolved.,"Transcribed label; apostrophe depth notation expanded to feet. Original imagery is conceptual and superseded for county, coordinates and rail access.",GEO-D008
SH-FAC-RW-L4,Red Wash underground level 4,CONCEPTUAL_UNDERGROUND_LEVEL,SH-ENT-007,"Red Wash underground, Wyoming",RELATIVE_DEPTH_ONLY,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-4BCEA6C47614,assets/brand/maps/red_wash__underground_plan.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,underground level 4,"LEVEL 4 (-2,000 feet)",,UNKNOWN,,Implement detailed site geometry at the locked Sweetwater anchor; the location decision is resolved.,"Transcribed label; apostrophe depth notation expanded to feet. Original imagery is conceptual and superseded for county, coordinates and rail access.",GEO-D008
SH-FAC-RW-L5,Red Wash underground level 5,CONCEPTUAL_UNDERGROUND_LEVEL,SH-ENT-007,"Red Wash underground, Wyoming",RELATIVE_DEPTH_ONLY,OPEN,UNKNOWN,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-4BCEA6C47614,assets/brand/maps/red_wash__underground_plan.png,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,underground level 5,"LEVEL 5 (-2,500 feet)",,UNKNOWN,,Implement detailed site geometry at the locked Sweetwater anchor; the location decision is resolved.,"Transcribed label; apostrophe depth notation expanded to feet. Original imagery is conceptual and superseded for county, coordinates and rail access.",GEO-D008
SH-BR-FACILITY-001,Facility 1,GENERATED_FACILITY,SH-ENT-010,"Blackridge, Nevada",UNLOCATED_WITHIN_SITE,OPEN,ILLUSTRATIVE,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-62D9DE5F51D2,blackridge/data/public/databases/blackridge_m00_v0.1.0.sqlite3,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,table:facility:distinct-name:Facility 1,Facility 1,2015,YEAR,,Link existing Blackridge component ID when upstream topology is spatialized; do not geocode generated labels.,Synthetic M00 generated component; retained separately from accepted narrative asset geometry.,GEO-D008
SH-BR-FACILITY-002,Facility 2,GENERATED_FACILITY,SH-ENT-010,"Blackridge, Nevada",UNLOCATED_WITHIN_SITE,OPEN,ILLUSTRATIVE,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-62D9DE5F51D2,blackridge/data/public/databases/blackridge_m00_v0.1.0.sqlite3,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,table:facility:distinct-name:Facility 2,Facility 2,2015,YEAR,,Link existing Blackridge component ID when upstream topology is spatialized; do not geocode generated labels.,Synthetic M00 generated component; retained separately from accepted narrative asset geometry.,GEO-D008
SH-BR-WAREHOUSE-001,Warehouse 1,GENERATED_WAREHOUSE,SH-ENT-010,"Blackridge, Nevada",UNLOCATED_WITHIN_SITE,OPEN,ILLUSTRATIVE,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-62D9DE5F51D2,blackridge/data/public/databases/blackridge_m00_v0.1.0.sqlite3,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,table:warehouse:distinct-name:Warehouse 1,Warehouse 1,2015,YEAR,,Link existing Blackridge component ID when upstream topology is spatialized; do not geocode generated labels.,Synthetic M00 generated component; retained separately from accepted narrative asset geometry.,GEO-D008
SH-BR-PIT-001,Pit 1,GENERATED_PIT,SH-ENT-010,"Blackridge, Nevada",UNLOCATED_WITHIN_SITE,OPEN,ILLUSTRATIVE,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-62D9DE5F51D2,blackridge/data/public/databases/blackridge_m00_v0.1.0.sqlite3,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,table:pit:distinct-name:Pit 1,Pit 1,2015,YEAR,,Link existing Blackridge component ID when upstream topology is spatialized; do not geocode generated labels.,Synthetic M00 generated component; retained separately from accepted narrative asset geometry.,GEO-D008
SH-BR-BENCH-001,Bench 1,GENERATED_BENCH,SH-ENT-010,"Blackridge, Nevada",UNLOCATED_WITHIN_SITE,OPEN,ILLUSTRATIVE,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-62D9DE5F51D2,blackridge/data/public/databases/blackridge_m00_v0.1.0.sqlite3,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,table:bench:distinct-name:Bench 1,Bench 1,2015,YEAR,,Link existing Blackridge component ID when upstream topology is spatialized; do not geocode generated labels.,Synthetic M00 generated component; retained separately from accepted narrative asset geometry.,GEO-D008
SH-BR-STOCKPILE-001,Stockpile 1,GENERATED_STOCKPILE,SH-ENT-010,"Blackridge, Nevada",UNLOCATED_WITHIN_SITE,OPEN,ILLUSTRATIVE,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-62D9DE5F51D2,blackridge/data/public/databases/blackridge_m00_v0.1.0.sqlite3,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,table:stockpile:distinct-name:Stockpile 1,Stockpile 1,2015,YEAR,,Link existing Blackridge component ID when upstream topology is spatialized; do not geocode generated labels.,Synthetic M00 generated component; retained separately from accepted narrative asset geometry.,GEO-D008
SH-BR-BUILDING-001,Building 1,GENERATED_BUILDING,SH-ENT-010,"Blackridge, Nevada",UNLOCATED_WITHIN_SITE,OPEN,ILLUSTRATIVE,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-62D9DE5F51D2,blackridge/data/public/databases/blackridge_m00_v0.1.0.sqlite3,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,table:building:distinct-name:Building 1,Building 1,2015,YEAR,,Link existing Blackridge component ID when upstream topology is spatialized; do not geocode generated labels.,Synthetic M00 generated component; retained separately from accepted narrative asset geometry.,GEO-D008
SH-EVT-0001,Red Wash acquisition,EVENT,SH-ENT-007,Wyoming,REGIONAL,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-9C0F6B8A1E54,docs/canon/DECISION_REGISTER_ADDENDUM_2026-09-05_RED_WASH.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:17,| RW-001 | Acquisition close | LOCKED | SYNTHETIC_INSTANCE | 18 July 2025 |,2025-07-18,DAY,,Retain source constraint; exact footprint and valid dates require supported implementation.,Spatial location conflict does not invalidate the exact acquisition date.,GEO-D008
SH-EVT-0002,Deloraine Decision,EVENT,SH-ENT-001,"Deloraine, Tasmania",CITY_OR_DISTRICT,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-A6FFA504C779,docs/canon/DECISION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:161,| AUS-004 | Deloraine Decision | LOCKED | Daniel says “Then split the question”; Pale Sun and Cradle diverge |,2024,YEAR_OR_RANGE,,Retain source constraint; exact footprint and valid dates require supported implementation.,Year only; no fabricated month/day.,GEO-D008
SH-EVT-0003,Tasmania archival trip,EVENT,SH-ENT-001,"Mole Creek / Deloraine, Tasmania",CITY_OR_DISTRICT,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-A6FFA504C779,docs/canon/DECISION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:159,| AUS-002 | Mole Creek Hotel | LOCKED | Tasmania prelude and archival-memory lore anchor |,2024,YEAR_OR_RANGE,,Retain source constraint; exact footprint and valid dates require supported implementation.,Route and exact access sites not established.,GEO-D008
SH-EVT-0004,Sar-e-Sang journey,EVENT,SH-ENT-003,"Badakhshan, Afghanistan",REGIONAL,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-A6FFA504C779,docs/canon/DECISION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:95,| WIL-009 | Sar-e-Sang incident | LOCKED event | Approximately three-week unsanctioned Central Asia/Afghanistan trip; opaque intermediaries and unreconciled cash |,2022,YEAR_OR_RANGE,,Retain source constraint; exact footprint and valid dates require supported implementation.,Journey geometry and participants remain open.,GEO-D008
SH-EVT-0005,Klein-to-Willow recharter,EVENT,SH-ENT-002,"Pittsburgh area, Pennsylvania",CITY_OR_DISTRICT,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-A6FFA504C779,docs/canon/DECISION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:97,| WIL-011 | Project Willow creation | LOCKED | Evalon ends as business concept and is rechartered in 2022 |,2022,YEAR_OR_RANGE,,Retain source constraint; exact footprint and valid dates require supported implementation.,"Institutional change, not proof of moving or retaining a building.",GEO-D008
SH-EVT-0006,Emberline field/commercial program,EVENT,SH-ENT-004,"Charleston, West Virginia",CITY_OR_DISTRICT,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-A6FFA504C779,docs/canon/DECISION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:88,"| EMB-001 | Project Emberline | LOCKED supersession | 2022–2025 Charleston coal field/commercial venture, not standalone 2026 division |",2022–2025,YEAR_OR_RANGE,,Retain source constraint; exact footprint and valid dates require supported implementation.,"Year-bounded program history, not exact lease dates.",GEO-D008
SH-EVT-0007,Forty-Seven Names,EVENT,,Nevada,REGIONAL,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-A6FFA504C779,docs/canon/DECISION_REGISTER.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,line:27,| FND-003 | Forty-Seven Names | LOCKED | 2016 identity-seam incident at Nevada copper customer |,2016,YEAR_OR_RANGE,,Retain source constraint; exact footprint and valid dates require supported implementation.,Unknown copper client location.,GEO-D008
SH-EVT-0008,Sable Harbor Industrial Holdings acquisition of ARU,EVENT,SH-ENT-008,,UNLOCATED,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,industrial/source/entities.json#/entities/4,"{""date"": ""2026-01-07""}",2026-01-07,DAY,,Reconcile with accepted industrial model; precise surveying/land rights remain separate.,Current case source replaces old unresolved/proposed scope. Taylor is fictional; municipal incorporation is not asserted.,GEO-D018
SH-BR-AREA-001,West Wall Phase 4,MINE_PROJECT_AREA,SH-ENT-010,"Blackridge, Nevada",UNLOCATED_WITHIN_SITE,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-FDAF759E748F,blackridge/docs/canon/BLACKRIDGE_CANON_IMPLEMENTATION_SPEC.md,8d20e51a7cf0068729e3296840ccb5ba1ac1d7bd,lines:3-4,"The implementation locks Argent Ridge Mining, Blackridge Mine in Nevada, calendar 2015, and West
Wall Phase 4.",2015,YEAR,,Link upstream Blackridge pit/project topology; no exact wall polygon inferred.,Multiline source phrase captured explicitly.,GEO-D008
SH-SITE-0027,Demotte AMD host treatment and Gen 1 recovery deployment,HOST_PROCESS_SITE,SH-ENT-DEM,North-central West Virginia,REGIONAL,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-CRADLE,docs/canon/CRADLE_CLOSEOUT_2026-09-06.md,d91a22c35c91b213204411421de88815f27d8e16,line:95,Cradle's first U.S. reference deployment is an acid-mine-drainage recovery installation in north-central West Virginia operated in partnership with the fictional **Demotte Reclamation Services**.,2026,YEAR_OR_RANGE,,"Locate host treatment site; preserve bypass, host compliance and recovery-right boundaries.","External treatment host; geographically distinct from Bedford. No mine, treatment system or remediation liability transfers to Cradle.",GEO-D016
SH-FAC-FORT-BIG,The Big Shed,RESEARCH_BUILDING,SH-ENT-002,"Pittsburgh area, Pennsylvania; Hazelwood study district retained",SITE_COMPONENT_UNLOCATED,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-FORT,docs/canon/WILLOW_KLEIN_CLOSEOUT_2026-09-06.md,d91a22c35c91b213204411421de88815f27d8e16,line:79,**The Big Shed** — Willow's main research building and laboratory.,2022–2026,YEAR_OR_RANGE,,Place within eventual Fort parcel; no independent campus or public museum implied.,"Component of the Fort; function locked, placement not supplied.",GEO-D017
SH-FAC-FORT-SMALL,The Small Shed,ADMINISTRATION_AND_TEMPORARY_LODGING,SH-ENT-002,"Pittsburgh area, Pennsylvania; Hazelwood study district retained",SITE_COMPONENT_UNLOCATED,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-FORT,docs/canon/WILLOW_KLEIN_CLOSEOUT_2026-09-06.md,d91a22c35c91b213204411421de88815f27d8e16,line:80,**The Small Shed** — administrative offices plus a small attached lodging component,2022–2026,YEAR_OR_RANGE,,Place within eventual Fort parcel; no independent campus or public museum implied.,"Component of the Fort; function locked, placement not supplied.",GEO-D017
SH-FAC-FORT-WHITE,The White Shed,INTAKE_AND_STORAGE,SH-ENT-002,"Pittsburgh area, Pennsylvania; Hazelwood study district retained",SITE_COMPONENT_UNLOCATED,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-FORT,docs/canon/WILLOW_KLEIN_CLOSEOUT_2026-09-06.md,d91a22c35c91b213204411421de88815f27d8e16,line:81,"**The White Shed** — controlled intake, secure storage, utility, mechanical, staging, and quarantine space",2022–2026,YEAR_OR_RANGE,,Place within eventual Fort parcel; no independent campus or public museum implied.,"Component of the Fort; function locked, placement not supplied.",GEO-D017
SH-FAC-FORT-MUSEUM,The Museum,WORKING_YARD,SH-ENT-002,"Pittsburgh area, Pennsylvania; Hazelwood study district retained",SITE_COMPONENT_UNLOCATED,CONSTRAINED,CANON_CONSTRAINED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-FORT,docs/canon/WILLOW_KLEIN_CLOSEOUT_2026-09-06.md,d91a22c35c91b213204411421de88815f27d8e16,line:83,The working yards and accumulated outdoor collection are collectively known as **the Museum**.,2022–2026,YEAR_OR_RANGE,,Place within eventual Fort parcel; no independent campus or public museum implied.,"Component of the Fort; function locked, placement not supplied.",GEO-D017
SH-IND-FAC-WAM-INT,Wamsutter interchange,FACILITY,SH-ENT-009,Wyoming,DERIVED_CASE_GEOMETRY,LOCKED_DERIVED_IMPLEMENTATION,ENGINEERED,FICTIONAL_IN_REAL_GEOGRAPHY,SRC-CURRENT-OPS,industrial/source/operations.json,d91a22c35c91b213204411421de88815f27d8e16,/facilities/0,"{""acreage"": 18, ""annual_external_ton_capacity"": 0, ""assigned_fte"": 6, ""car_spots"": 60, ""case_status"": ""SYNTHETIC_OPERATING"", ""condition"": ""serviceable with identified maintenance backlog"", ""environmental_controls"": ""segregated drainage, spillkits, stormwater inspection, protected storage and recorded custody"", ""fact_state"": ""LOCKED_DERIVED_IMPLEMENTATION"", ""footprint_aspect_ratio"": 3, ""footprint_basis"": ""Rectangular site envelope derived from stated acreage and declared aspect ratio; not a cadastral boundary or surveyed property."", ""id"": ""FAC-WAM-INT"", ""lon_lat"": [-107.96562715205644, 41.6744965783547], ""name"": ""Wamsutter interchange"", ""opened"": ""1968-10-14"", ""operating_hours"": ""five-day service; dispatch/oncall exceptions; mine continuous receiving by appointment"", ""owner"": ""Blood, Sweat & Tears Railway Company"", ""pallet_slots"": 0, ""provenance"": ""Synthetic case implementation derived from reconciled handoff and explicit user authority; no external party or surveyed certification claimed"", ""services"": ""Three20car tracks; each accommodates16car roadtrain plus pairedlocomotives; synthetic UP interchange agreement"", ""track_count"": 3}",1968-10-14,DAY,,Maintain industrial source identity; further precision requires supported source revision.,"Accepted synthetic case implementation; not survey, land title or regulatory qualification.",GEO-D018
