scenario,entity,year,month,period,journal_id,account,account_name,account_type,debit_usd,credit_usd,signed_usd,source_id,source_type,description,segment,counterparty,cash_flow,available_at,record_origin,fact_state,period_role,effective_period_end
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000143,2000,Trade payables,liability,309,0,309,IC-base-202701-mro-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000143,1000,Cash,asset,0,309,-309,IC-base-202701-mro-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000144,2000,Trade payables,liability,299,0,299,IC-base-202701-mro-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000144,1000,Cash,asset,0,299,-299,IC-base-202701-mro-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000145,2000,Trade payables,liability,453,0,453,IC-base-202701-mro-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000145,1000,Cash,asset,0,453,-453,IC-base-202701-mro-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000146,2000,Trade payables,liability,886,0,886,IC-base-202701-steel-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000146,1000,Cash,asset,0,886,-886,IC-base-202701-steel-BST-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000147,2000,Trade payables,liability,762,0,762,IC-base-202701-steel-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000147,1000,Cash,asset,0,762,-762,IC-base-202701-steel-TERMINALS-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000148,2000,Trade payables,liability,1545,0,1545,IC-base-202701-steel-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000148,1000,Cash,asset,0,1545,-1545,IC-base-202701-steel-TRUCKING-COST,PAYMENT_INTERFACE_VARIABLE_COST,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000149,2000,Trade payables,liability,1030,0,1030,IF-FIXED-base-202701-BST,PAYMENT_INTERFACE_READINESS,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000149,1000,Cash,asset,0,1030,-1030,IF-FIXED-base-202701-BST,PAYMENT_INTERFACE_READINESS,Cash settlement of modeled obligation; unpaid remainder stays outstanding,BST,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000150,2000,Trade payables,liability,2060,0,2060,IF-FIXED-base-202701-TERMINALS,PAYMENT_INTERFACE_READINESS,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000150,1000,Cash,asset,0,2060,-2060,IF-FIXED-base-202701-TERMINALS,PAYMENT_INTERFACE_READINESS,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TERMINALS,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000151,2000,Trade payables,liability,1030,0,1030,IF-FIXED-base-202701-TRUCKING,PAYMENT_INTERFACE_READINESS,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000151,1000,Cash,asset,0,1030,-1030,IF-FIXED-base-202701-TRUCKING,PAYMENT_INTERFACE_READINESS,Cash settlement of modeled obligation; unpaid remainder stays outstanding,TRUCKING,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000152,2000,Trade payables,liability,3090000,0,3090000,OPEN-AP,PAYMENT_OPENING_PAYABLE,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000152,1000,Cash,asset,0,3090000,-3090000,OPEN-AP,PAYMENT_OPENING_PAYABLE,Cash settlement of modeled obligation; unpaid remainder stays outstanding,ARU,,OPERATING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000153,1400,PPE gross,asset,283250,0,283250,CAPEX-base-ARU_GROUP-202701-replacement,CAPITAL_PURCHASE,Paid replacement capital; depreciation starts next month,ARU,,INVESTING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
base,ARU_GROUP,2027,1,2027-01,base-ARU_GROUP-2027-000153,1000,Cash,asset,0,283250,-283250,CAPEX-base-ARU_GROUP-202701-replacement,CAPITAL_PURCHASE,Paid replacement capital; depreciation starts next month,ARU,,INVESTING,2026-09-06T00:00:00-07:00,PUBLIC_SYNTHETIC_PLANNING_MODEL,CONDITIONAL_FORECAST,CONDITIONAL_FORECAST,2027-01-31
