scenario,entity,year,month,journal_id,event_id,source_id,fact_state,record_origin,available_at,invoice_id,counterparty,amount_usd,invoice_date,revenue_account,source_contract_or_service,evidence_role
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000171,EV-base-base-ARU_GROUP-2027-000171,SALE-base-202702-TRM-2025-016,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000171-1,ARU-C-016,127138,2027-02-28,4000,SALE-base-202702-TRM-2025-016,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000172,EV-base-base-ARU_GROUP-2027-000172,SALE-base-202702-TRM-2025-017,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000172-1,ARU-C-017,121964,2027-02-28,4000,SALE-base-202702-TRM-2025-017,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000173,EV-base-base-ARU_GROUP-2027-000173,SALE-base-202702-TRM-2025-018,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000173-1,ARU-C-018,118268,2027-02-28,4000,SALE-base-202702-TRM-2025-018,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000174,EV-base-base-ARU_GROUP-2027-000174,SALE-base-202702-TRK-2025-004,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000174-1,ARU-C-004,106153,2027-02-28,4000,SALE-base-202702-TRK-2025-004,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000175,EV-base-base-ARU_GROUP-2027-000175,SALE-base-202702-TRK-2025-019,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000175-1,ARU-C-019,120413,2027-02-28,4000,SALE-base-202702-TRK-2025-019,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000176,EV-base-base-ARU_GROUP-2027-000176,SALE-base-202702-TRK-2025-020,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000176-1,ARU-C-020,115132,2027-02-28,4000,SALE-base-202702-TRK-2025-020,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000177,EV-base-base-ARU_GROUP-2027-000177,SALE-base-202702-TRK-2025-021,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000177-1,ARU-C-021,109322,2027-02-28,4000,SALE-base-202702-TRK-2025-021,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000178,EV-base-base-ARU_GROUP-2027-000178,SALE-base-202702-TRK-2025-022,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000178-1,ARU-C-022,103513,2027-02-28,4000,SALE-base-202702-TRK-2025-022,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000179,EV-base-base-ARU_GROUP-2027-000179,SALE-base-202702-WHS-2025-005,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000179-1,ARU-C-005,179626,2027-02-28,4000,SALE-base-202702-WHS-2025-005,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000180,EV-base-base-ARU_GROUP-2027-000180,SALE-base-202702-WHS-2025-023,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000180-1,ARU-C-023,95357,2027-02-28,4000,SALE-base-202702-WHS-2025-023,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000181,EV-base-base-ARU_GROUP-2027-000181,SALE-base-202702-WHS-2025-024,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000181-1,ARU-C-024,88704,2027-02-28,4000,SALE-base-202702-WHS-2025-024,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000182,EV-base-base-ARU_GROUP-2027-000182,SALE-base-202702-WHS-2025-025,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000182-1,ARU-C-025,79833,2027-02-28,4000,SALE-base-202702-WHS-2025-025,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000217,EV-base-base-ARU_GROUP-2027-000217,IC-base-202702-acid-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000217-1,RWH_PS,3876,2027-02-28,4100,IC-base-202702-acid-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000219,EV-base-base-ARU_GROUP-2027-000219,IC-base-202702-acid-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000219-1,RWH_PS,2856,2027-02-28,4100,IC-base-202702-acid-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000221,EV-base-base-ARU_GROUP-2027-000221,IC-base-202702-acid-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000221-1,RWH_PS,5549,2027-02-28,4100,IC-base-202702-acid-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000223,EV-base-base-ARU_GROUP-2027-000223,IC-base-202702-binder-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000223-1,RWH_PS,4335,2027-02-28,4100,IC-base-202702-binder-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000225,EV-base-base-ARU_GROUP-2027-000225,IC-base-202702-binder-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000225-1,RWH_PS,2040,2027-02-28,4100,IC-base-202702-binder-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000227,EV-base-base-ARU_GROUP-2027-000227,IC-base-202702-binder-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000227-1,RWH_PS,5814,2027-02-28,4100,IC-base-202702-binder-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000229,EV-base-base-ARU_GROUP-2027-000229,IC-base-202702-lime-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000229-1,RWH_PS,867,2027-02-28,4100,IC-base-202702-lime-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000231,EV-base-base-ARU_GROUP-2027-000231,IC-base-202702-lime-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000231-1,RWH_PS,459,2027-02-28,4100,IC-base-202702-lime-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000233,EV-base-base-ARU_GROUP-2027-000233,IC-base-202702-lime-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000233-1,RWH_PS,1224,2027-02-28,4100,IC-base-202702-lime-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000235,EV-base-base-ARU_GROUP-2027-000235,IC-base-202702-steel-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000235-1,RWH_PS,1938,2027-02-28,4100,IC-base-202702-steel-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000237,EV-base-base-ARU_GROUP-2027-000237,IC-base-202702-steel-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000237-1,RWH_PS,1326,2027-02-28,4100,IC-base-202702-steel-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000239,EV-base-base-ARU_GROUP-2027-000239,IC-base-202702-steel-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000239-1,RWH_PS,2295,2027-02-28,4100,IC-base-202702-steel-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000241,EV-base-base-ARU_GROUP-2027-000241,IC-base-202702-mro-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000241-1,RWH_PS,765,2027-02-28,4100,IC-base-202702-mro-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000243,EV-base-base-ARU_GROUP-2027-000243,IC-base-202702-mro-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000243-1,RWH_PS,510,2027-02-28,4100,IC-base-202702-mro-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000245,EV-base-base-ARU_GROUP-2027-000245,IC-base-202702-mro-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000245-1,RWH_PS,663,2027-02-28,4100,IC-base-202702-mro-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000247,EV-base-base-ARU_GROUP-2027-000247,IC-base-202702-project-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000247-1,RWH_PS,1428,2027-02-28,4100,IC-base-202702-project-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000249,EV-base-base-ARU_GROUP-2027-000249,IC-base-202702-project-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000249-1,RWH_PS,1428,2027-02-28,4100,IC-base-202702-project-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,2,base-ARU_GROUP-2027-000251,EV-base-base-ARU_GROUP-2027-000251,IC-base-202702-project-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000251-1,RWH_PS,1836,2027-02-28,4100,IC-base-202702-project-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000373,EV-base-base-ARU_GROUP-2027-000373,SALE-base-202703-BST-2025-001,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000373-1,ARU-C-001,279149,2027-03-31,4000,SALE-base-202703-BST-2025-001,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000374,EV-base-base-ARU_GROUP-2027-000374,SALE-base-202703-BST-2025-006,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000374-1,ARU-C-006,119838,2027-03-31,4000,SALE-base-202703-BST-2025-006,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000375,EV-base-base-ARU_GROUP-2027-000375,SALE-base-202703-BST-2025-002,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000375-1,ARU-C-002,208238,2027-03-31,4000,SALE-base-202703-BST-2025-002,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000376,EV-base-base-ARU_GROUP-2027-000376,SALE-base-202703-BST-2025-007,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000376-1,ARU-C-007,93905,2027-03-31,4000,SALE-base-202703-BST-2025-007,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000377,EV-base-base-ARU_GROUP-2027-000377,SALE-base-202703-BST-2025-004,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000377-1,ARU-C-004,107978,2027-03-31,4000,SALE-base-202703-BST-2025-004,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000378,EV-base-base-ARU_GROUP-2027-000378,SALE-base-202703-BST-2025-008,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000378-1,ARU-C-008,54431,2027-03-31,4000,SALE-base-202703-BST-2025-008,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000379,EV-base-base-ARU_GROUP-2027-000379,SALE-base-202703-BST-2025-003,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000379-1,ARU-C-003,127768,2027-03-31,4000,SALE-base-202703-BST-2025-003,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000380,EV-base-base-ARU_GROUP-2027-000380,SALE-base-202703-BST-2025-009,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000380-1,ARU-C-009,66982,2027-03-31,4000,SALE-base-202703-BST-2025-009,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000381,EV-base-base-ARU_GROUP-2027-000381,SALE-base-202703-BST-2025-010,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000381-1,ARU-C-010,62309,2027-03-31,4000,SALE-base-202703-BST-2025-010,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000382,EV-base-base-ARU_GROUP-2027-000382,SALE-base-202703-BST-2025-011,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000382-1,ARU-C-011,33810,2027-03-31,4000,SALE-base-202703-BST-2025-011,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000383,EV-base-base-ARU_GROUP-2027-000383,SALE-base-202703-BST-2025-012,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000383-1,ARU-C-012,102689,2027-03-31,4000,SALE-base-202703-BST-2025-012,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000384,EV-base-base-ARU_GROUP-2027-000384,SALE-base-202703-BST-2025-013,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000384-1,ARU-C-013,65370,2027-03-31,4000,SALE-base-202703-BST-2025-013,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000385,EV-base-base-ARU_GROUP-2027-000385,SALE-base-202703-TRM-2025-001,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000385-1,ARU-C-001,113628,2027-03-31,4000,SALE-base-202703-TRM-2025-001,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000386,EV-base-base-ARU_GROUP-2027-000386,SALE-base-202703-TRM-2025-002,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000386-1,ARU-C-002,110459,2027-03-31,4000,SALE-base-202703-TRM-2025-002,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000387,EV-base-base-ARU_GROUP-2027-000387,SALE-base-202703-TRM-2025-003,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000387-1,ARU-C-003,152278,2027-03-31,4000,SALE-base-202703-TRM-2025-003,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000388,EV-base-base-ARU_GROUP-2027-000388,SALE-base-202703-TRM-2025-014,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000388-1,ARU-C-014,152066,2027-03-31,4000,SALE-base-202703-TRM-2025-014,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000389,EV-base-base-ARU_GROUP-2027-000389,SALE-base-202703-TRM-2025-015,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000389-1,ARU-C-015,149954,2027-03-31,4000,SALE-base-202703-TRM-2025-015,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000390,EV-base-base-ARU_GROUP-2027-000390,SALE-base-202703-TRM-2025-016,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000390-1,ARU-C-016,145308,2027-03-31,4000,SALE-base-202703-TRM-2025-016,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000391,EV-base-base-ARU_GROUP-2027-000391,SALE-base-202703-TRM-2025-017,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000391-1,ARU-C-017,139394,2027-03-31,4000,SALE-base-202703-TRM-2025-017,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000392,EV-base-base-ARU_GROUP-2027-000392,SALE-base-202703-TRM-2025-018,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000392-1,ARU-C-018,135170,2027-03-31,4000,SALE-base-202703-TRM-2025-018,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000393,EV-base-base-ARU_GROUP-2027-000393,SALE-base-202703-TRK-2025-004,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000393-1,ARU-C-004,121441,2027-03-31,4000,SALE-base-202703-TRK-2025-004,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000394,EV-base-base-ARU_GROUP-2027-000394,SALE-base-202703-TRK-2025-019,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000394-1,ARU-C-019,137281,2027-03-31,4000,SALE-base-202703-TRK-2025-019,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000395,EV-base-base-ARU_GROUP-2027-000395,SALE-base-202703-TRK-2025-020,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000395-1,ARU-C-020,132001,2027-03-31,4000,SALE-base-202703-TRK-2025-020,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000396,EV-base-base-ARU_GROUP-2027-000396,SALE-base-202703-TRK-2025-021,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000396-1,ARU-C-021,125137,2027-03-31,4000,SALE-base-202703-TRK-2025-021,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000397,EV-base-base-ARU_GROUP-2027-000397,SALE-base-202703-TRK-2025-022,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000397-1,ARU-C-022,118272,2027-03-31,4000,SALE-base-202703-TRK-2025-022,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000398,EV-base-base-ARU_GROUP-2027-000398,SALE-base-202703-WHS-2025-005,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000398-1,ARU-C-005,205284,2027-03-31,4000,SALE-base-202703-WHS-2025-005,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000399,EV-base-base-ARU_GROUP-2027-000399,SALE-base-202703-WHS-2025-023,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000399-1,ARU-C-023,108978,2027-03-31,4000,SALE-base-202703-WHS-2025-023,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000400,EV-base-base-ARU_GROUP-2027-000400,SALE-base-202703-WHS-2025-024,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000400-1,ARU-C-024,101375,2027-03-31,4000,SALE-base-202703-WHS-2025-024,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000401,EV-base-base-ARU_GROUP-2027-000401,SALE-base-202703-WHS-2025-025,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000401-1,ARU-C-025,91237,2027-03-31,4000,SALE-base-202703-WHS-2025-025,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000436,EV-base-base-ARU_GROUP-2027-000436,IC-base-202703-acid-BST,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000436-1,RWH_PS,4845,2027-03-31,4100,IC-base-202703-acid-BST,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000438,EV-base-base-ARU_GROUP-2027-000438,IC-base-202703-acid-TERMINALS,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000438-1,RWH_PS,3570,2027-03-31,4100,IC-base-202703-acid-TERMINALS,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
base,ARU_GROUP,2027,3,base-ARU_GROUP-2027-000440,EV-base-base-ARU_GROUP-2027-000440,IC-base-202703-acid-TRUCKING,FORECAST,PUBLIC_SYNTHETIC_PLANNING_MODEL,2026-09-06T00:00:00-07:00,SALE-base-base-ARU_GROUP-2027-000440-1,RWH_PS,6936,2027-03-31,4100,IC-base-202703-acid-TRUCKING,RECONSTRUCTED_SALES_INVOICE_FROM_FORECAST_RECOGNITION
