acceptance_principal,account,accumulated_usd,achievement,allowance_usd,amount_usd,annual_recurring_usd,approved_hours,assay_evidence_sha256,attribution,authority,authorized_materials_budget_usd,availability,available_at,baseline_sha256,baseline_source,bedford_batch_id,billing_basis,bypass,certified_savings_usd,committed_fee_usd,committed_recognition_usd,contained_kg,cost_center,cost_usd,custody,customer_id,decision,determination_state,direct_materials_usd,disposition,due_date,engagement_id,event_id,fact_state,fee_fraction,feed_quantity,feed_unit,from_unit,host,hours,hours_required,independent_atlas_fee,independent_reviewer,invoice_id,kind,maintenance_owner,matter_class,matter_principal,measured_cost_usd,measurement_state,month_index,monthly_revenue_usd,operating_authority,originator,payable_id,payable_kg,payout_factor,performance_source,period,practice,professional_plane_included,qualified,question,reason,receiver,recovered_kg,renewal_term,responsible_person,responsible_role,reviewer,sales_value_usd,scenario,seats,settlement_state,site,source_id,stream,target_fee_usd,target_variable_usd,term,transfer_manifest,unit,value_officer,variable_fee_usd
,,,,,,1200000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-015,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-015,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,100000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,80,,,FF-015,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-015,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-015,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-016,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-016,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-016,,,,,,foundry-field,,
,,,,,1380000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-016,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-016-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-016-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-016-TERM-0,,,,,,foundry-field,,
,,,,,,1380000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-016,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-016,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,115000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,100,,,FF-016,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-016,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-016,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-017,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-017,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-017,,,,,,foundry-field,,
,,,,,1560000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-017,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-017-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-017-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-017-TERM-0,,,,,,foundry-field,,
,,,,,,1560000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-017,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-017,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,130000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,120,,,FF-017,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-017,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-017,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-018,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-018,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-018,,,,,,foundry-field,,
,,,,,1740000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-018,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-018-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-018-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-018-TERM-0,,,,,,foundry-field,,
,,,,,,1740000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-018,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-018,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,145000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,140,,,FF-018,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-018,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-018,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-019,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-019,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-019,,,,,,foundry-field,,
,,,,,1920000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-019,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-019-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-019-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-019-TERM-0,,,,,,foundry-field,,
,,,,,,1920000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-019,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-019,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,160000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,160,,,FF-019,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-019,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-019,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-020,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-020,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-020,,,,,,foundry-field,,
,,,,,1200000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-020,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-020-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-020-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-020-TERM-0,,,,,,foundry-field,,
,,,,,,1200000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-020,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-020,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,100000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,80,,,FF-020,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-020,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-020,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-021,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-021,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-021,,,,,,foundry-field,,
,,,,,1380000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-021,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-021-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-021-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-021-TERM-0,,,,,,foundry-field,,
,,,,,,1380000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-021,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-021,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,115000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,100,,,FF-021,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-021,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-021,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-022,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-022,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-022,,,,,,foundry-field,,
,,,,,1560000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-022,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-022-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-022-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-022-TERM-0,,,,,,foundry-field,,
,,,,,,1560000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-022,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-022,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,130000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,120,,,FF-022,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-022,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-022,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-023,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-023,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-023,,,,,,foundry-field,,
,,,,,1740000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-023,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-023-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-023-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-023-TERM-0,,,,,,foundry-field,,
,,,,,,1740000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-023,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-023,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,145000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,140,,,FF-023,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-023,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-023,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-024,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-024,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-024,,,,,,foundry-field,,
,,,,,1920000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-024,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-024-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-024-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-024-TERM-0,,,,,,foundry-field,,
,,,,,,1920000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-024,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-024,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,160000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,160,,,FF-024,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-024,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-024,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-025,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-025,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-025,,,,,,foundry-field,,
,,,,,1200000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-025,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-025-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-025-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-025-TERM-0,,,,,,foundry-field,,
,,,,,,1200000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-025,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-025,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,100000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,80,,,FF-025,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-025,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-025,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-026,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-026,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-026,,,,,,foundry-field,,
,,,,,1380000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-026,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-026-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-026-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-026-TERM-0,,,,,,foundry-field,,
,,,,,,1380000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-026,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-026,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,115000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,100,,,FF-026,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-026,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-026,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-027,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-027,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-027,,,,,,foundry-field,,
,,,,,1560000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-027,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-027-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-027-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-027-TERM-0,,,,,,foundry-field,,
,,,,,,1560000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-027,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-027,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,130000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,120,,,FF-027,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-027,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-027,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-028,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-028,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-028,,,,,,foundry-field,,
,,,,,1740000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-028,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-028-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-028-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-028-TERM-0,,,,,,foundry-field,,
,,,,,,1740000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-028,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-028,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,145000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,140,,,FF-028,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,1800.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-028,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-028,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-029,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-029,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-029,,,,,,foundry-field,,
,,,,,1920000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-029,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-029-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-029-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-029-TERM-0,,,,,,foundry-field,,
,,,,,,1920000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-029,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-029,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,160000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,160,,,FF-029,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,2400.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-029,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-029,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-030,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-030,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-030,,,,,,foundry-field,,
,,,,,1200000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-030,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-030-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-030-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-030-TERM-0,,,,,,foundry-field,,
,,,,,,1200000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-030,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-030,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,100000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,80,,,FF-030,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-030,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-030,,,,,,foundry-field,,
,,,,,,,0.0000,,,MODELED_CUSTOMER_ACCEPTANCE_NOT_OPERATING_AUTHORITY,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-031,,,,,,,base-01-DEPLOYMENT_ACCEPTANCE-FF-031,CONDITIONAL_FORECAST,,,,,,,,,,,DEPLOYMENT_ACCEPTANCE,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,FF-031,,,,,,foundry-field,,
,,,,,1380000.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-031,,,,,2027-02-28,,base-01-INVOICE-INV-base-FF-031-TERM-0,CONDITIONAL_FORECAST,,,,,,,,,,,INVOICE,,,,,,1,,,,,,,FF-031-TERM-0,2027-01-31,,,,,,,,,,,,,base,,,,INV-base-FF-031-TERM-0,,,,,,foundry-field,,
,,,,,,1380000.0000,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,SYN-CUSTOMER-031,,,,,,,base-01-SUBSCRIPTION_SERVICE-FF-031,CONDITIONAL_FORECAST,,,,,,,,,,,SUBSCRIPTION_SERVICE,,,,,,1,115000.0000,,,,,,,2027-01-31,,,,,,,,,,,,,base,100,,,FF-031,,,,0,,foundry-field,,
,BIZ_DELIVERY,,,,3600.0000,,,,,,,,2026-09-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,base-01-COST-HOSTING-FF-031,CONDITIONAL_FORECAST,,,,,,,,,,,COST,,,,,,1,,,,,,,,2027-01-31,,,,,,,,,,,,,base,,,,HOSTING-FF-031,,,,,,foundry-field,,
